customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,NEW_Increase,NEW_AVG_Service_Fee,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NEW_TENURE_YEAR_1-2 Year,NEW_TENURE_YEAR_2-3 Year,NEW_TENURE_YEAR_3-4 Year,NEW_TENURE_YEAR_4-5 Year,NEW_TENURE_YEAR_5-6 Year
4767-HZZHQ,1,0,1,1,-0.0965540357978854,1,0,0.574593152138513,0.12814850371097536,0,0,1,1,3,0,1,0.782236325366231,0.7357379518641681,0.494944801211661,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2424-WVHPL,1,1,0,0,-1.2774445836787656,1,0,0.3303089931140931,-0.9728234696903856,0,0,1,0,2,0,0,-0.7077340003024479,-2.5842152492016757,1.1279618739708943,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7233-PAHHL,1,0,1,1,1.369379058123207,1,1,0.6394032351449919,1.5152496589794784,0,1,1,0,6,1,0,0.8599938360860688,0.767265420773154,-0.7332165279878761,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1
6067-NGCEU,0,0,0,0,1.3286586944031769,1,1,1.5384354122348645,2.1297071688791958,0,0,1,1,6,1,1,1.5923771501052082,0.470339394758493,-0.17568744966024902,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
9848-JQJTX,1,0,0,0,1.6137012404433893,1,1,1.2010906212011416,2.2850256153772723,0,1,1,0,5,1,1,1.4124069825735392,0.7500207311062529,-0.03828040632626819,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
8637-XJIVR,0,0,0,0,-0.8295205827584317,1,1,0.47156173812821356,-0.5966488541341161,1,0,1,1,2,0,0,0.4036888920560652,0.040267765758351955,1.3323548509301903,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9803-FTJCG,1,0,1,1,1.5729808767233588,1,1,0.06940686408801149,1.0892654919116826,0,1,1,0,4,0,1,0.22772827550613328,0.5804435883205715,-0.5355564961519448,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0278-YXOOG,1,0,0,0,-1.1145631287986442,1,0,-1.4527991880641573,-0.9555511584266455,1,0,1,1,1,0,0,-1.308664610108106,0.0265028558961515,-0.9460256863513788,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3212-KXOCR,1,0,0,0,0.7992939660427822,1,0,-1.4544609850643233,-0.5173021062213792,0,1,1,0,1,0,1,-1.2460185003296238,0.6337050571348126,-0.9496326212388959,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4598-XLKNJ,0,1,1,0,-0.30015585439803716,1,1,1.1213243651931677,0.10357461514417286,1,0,1,0,5,1,0,1.2336083401979245,0.549510264019614,-0.09599136452653993,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
6380-ARCEH,1,0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,0,0,1,1,1,0,0,-1.598910006680907,-2.5842152492016757,-1.0073435794391679,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3679-XASPY,0,0,1,1,-1.2774445836787656,1,0,-1.505976692069473,-0.9971988259438118,0,0,1,1,1,0,0,-1.6111738966769409,-2.5842152492016757,-1.0614476027519228,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7123-WQUHX,1,0,0,0,0.22920887396235737,1,0,1.0049985751815391,0.5849492976439624,0,1,1,0,4,1,1,1.0942821642771705,0.49311318451541525,0.27672524051688285,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5386-THSLQ,0,1,1,0,1.369379058123207,0,0,-0.6385186579827569,0.3297911566635268,0,1,1,0,3,1,1,-0.4515712353305651,0.6151727002674344,-0.8215864327320426,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3192-NQECA,1,0,1,0,1.4508197855632678,1,1,1.503537675231376,2.352438365341499,1,1,0,0,6,1,1,1.678546462036937,0.6863189067379784,-0.19732905898535105,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6180-YBIQI,1,0,0,0,-1.1145631287986442,0,0,-1.3447823830533592,-0.9615733052657274,0,0,1,1,0,0,0,-1.3830655427507115,-1.3664586401919736,1.041395436670486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6728-DKUCO,0,0,1,1,1.6137012404433893,1,1,1.3091074262119398,2.2162010800734806,0,1,1,0,5,1,0,1.3425196094454561,0.4110595370989135,0.039869849569933564,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
9750-BOOHV,0,0,0,0,-0.015113308357824713,0,0,-1.150352134033923,-0.5965164992585318,0,1,1,0,1,0,0,-1.0098964293764454,0.2276809402964308,-0.28956353682328567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
8597-CWYHH,1,0,0,0,0.43281069256250915,1,0,0.9833952141793793,0.7242307450504181,0,1,1,0,3,1,0,0.9853517586045513,0.3071194797363638,0.9385977923762515,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
2848-YXSMW,1,0,1,1,1.6137012404433893,1,0,-1.5076384890696393,-0.4043372199102518,0,1,1,0,1,0,1,-1.318486922004473,0.42443377289006434,-1.0650545376394398,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
0486-HECZI,1,0,1,0,0.9214550572028734,1,1,1.0631614701873533,1.3055333586162896,1,0,1,1,4,1,0,1.130272713245995,0.45260947492699516,0.327222328942121,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4549-ZDQYY,0,0,0,0,0.7992939660427822,1,0,-0.22639300194155818,0.3364089004427376,0,1,1,0,4,0,1,-0.051993829294389414,0.6059767300361937,-0.7923702601431549,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5712-AHQNN,0,0,0,0,0.43281069256250915,1,1,0.893658176170409,0.7387015447809587,0,0,1,1,4,1,0,1.0097308853845455,0.5409945542854926,0.1800593855314276,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4846-WHAFZ,0,1,1,0,0.18848851024232702,1,1,0.39013368512007346,0.25959895431203156,1,0,1,0,1,0,0,0.5391808783469295,0.5806800283991497,3.05406510390497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5256-SKJGO,0,0,1,1,1.2879383306831464,0,1,-0.33773340095268845,0.504609888164344,0,1,1,0,4,1,0,-0.20673837102857312,0.4376147510550183,-0.8890361151286104,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3071-VBYPO,1,0,1,1,-1.1960038562387048,1,0,0.8338334841644282,-0.8961899967271251,0,0,1,1,4,1,0,0.10168273943578557,-1.3410351867979826,0.12811952315118244,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9560-BBZXK,0,0,0,0,0.14776814652229667,0,0,-1.1204397880309327,-0.5088534533299203,0,1,1,0,1,0,1,-0.9336547414185742,0.540224180996342,-0.2246387088479796,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5299-RULOA,0,0,1,1,-0.9109613101984924,1,1,1.1794872601989819,-0.536074439408407,1,0,1,1,4,1,0,1.2360554007658977,0.44289624694183294,0.4282165057925968,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8402-OOOHJ,0,0,0,0,0.35136996512244845,1,0,-1.4660935640654862,-0.6373259192303314,0,1,1,0,1,0,0,-1.27891981024471,0.4265131241821135,-0.9748811654515149,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
9445-ZUEQE,1,0,1,1,-0.21871512695797646,1,1,0.6792863631489789,-0.056530666020865795,0,0,1,1,3,0,1,0.5838288147084302,0.029665507155110335,0.6085632501684466,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1091-SOZGA,0,0,1,1,0.9621754209229036,1,1,1.1645310871974868,1.4275424947590052,0,1,1,0,4,1,1,1.2352677995370185,0.46963862231993936,0.4152315401975356,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
2928-HLDBA,0,0,0,0,-1.0738427650786138,1,0,-1.46443176706532,-0.9560364596371209,0,0,1,1,1,0,0,-1.4024541688396792,-0.7754090704241758,-0.971274230563998,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0404-SWRVG,1,0,0,0,-1.1960038562387048,1,1,0.32033821111309646,-0.9045062947429998,1,0,1,1,1,0,0,-0.05243347818103965,-0.8195392609926605,2.9025738386292566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6497-TILVL,0,0,1,1,-1.0331224013585834,1,0,-0.467353566965646,-0.8512113981744227,0,0,1,1,2,0,0,-0.4969994905372664,-0.21831385762714087,-0.02625729003454453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7219-TLZHO,0,0,1,1,-1.1552834925186746,1,0,-1.4594463760648215,-0.9780294281300312,0,0,1,1,1,0,0,-1.5178048141738032,-1.912018222130165,-0.9604534259014468,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4622-YNKIJ,1,0,0,0,0.025607055362205634,1,1,0.8039211381614382,0.3299676298309725,0,1,1,0,4,1,0,0.9829995401311585,0.6748003817108007,0.1021495919610601,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
4412-YLTKF,0,1,0,0,-0.21871512695797646,1,1,0.44164939212522314,-0.06363371101055196,1,0,1,0,2,0,0,0.5650241833811782,0.5190968592835277,1.2890716322799864,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6734-PSBAW,1,0,1,0,1.6137012404433893,1,1,-1.3697093380558512,-0.24520254116616408,0,1,1,0,1,0,1,-1.1568947714448599,0.6857549749769734,-0.765678941975529,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3930-ZGWVE,1,0,0,0,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970664710682275,0,0,1,1,1,0,0,-1.6062683406785274,-2.5842152492016757,-1.039805993426821,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2639-UGMAZ,1,1,0,0,1.5729808767233588,0,1,-0.2762469119465419,0.7524885109876478,0,1,1,0,4,1,0,-0.11899914777062344,0.5411050120407485,-0.8356534787933587,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
2876-GZYZC,0,0,0,0,-0.7888002190384014,1,1,0.7042133181514708,-0.4694558186976855,0,0,1,1,2,1,0,0.9105154844123035,0.7343459159725869,1.6690021070984438,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6207-WIOLX,0,0,1,1,-0.30015585439803716,0,1,-0.2047896409393986,-0.34283632105545325,1,0,1,1,5,1,1,-0.039131874416110636,0.5781694016644862,-1.0554360446060609,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8587-XYZSF,1,0,0,0,1.4100994218432374,1,0,-0.47233895796614456,0.4325205992628083,0,1,1,0,2,0,1,-0.36131517817918635,0.3321415360634194,-0.03347115980957913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3091-FYHKI,1,0,0,0,-1.2774445836787656,0,1,-0.9742016520163136,-0.990139899245987,1,0,1,1,1,1,0,-1.3495442434282188,-2.5842152492016757,0.09277156125351625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2372-HWUHI,1,0,0,0,-1.2367242199587352,1,0,-0.6784017859867437,-0.9699337215734635,1,0,1,1,1,0,0,-1.0434920553049745,-1.8644418426176366,0.7348059712315415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7799-LGRDP,0,0,0,0,0.43281069256250915,1,1,-1.2982520670487077,-0.4815662898136412,0,1,1,0,1,0,1,-1.0460687109809088,0.9977236739407835,-0.6105807418122983,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
7850-VWJUU,0,0,0,0,-0.38159658183809786,1,1,0.3402797751150897,-0.22113601295576768,0,0,1,1,2,0,1,0.4942634847532689,0.5899141889747676,1.142389613520962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3774-VBNXY,0,0,1,1,1.2879383306831464,1,0,-1.481049737066981,-0.44205835945175304,0,1,1,0,1,0,0,-1.2863380411409675,0.49299413260809577,-1.0073435794391679,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
6217-KDYWC,1,0,0,1,1.002895784642934,1,1,-1.5009913010689746,-0.4893531683271792,0,1,1,0,1,0,0,-1.269194619316273,0.8606798203204777,-1.0506267980893718,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0390-DCFDQ,0,1,1,0,-1.2774445836787656,1,1,0.18905624809997262,-0.9746984970944953,1,0,1,0,1,0,0,-0.7772293769466396,-2.5842152492016757,2.617625982515414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3146-MSEGF,0,1,1,1,1.6137012404433893,1,1,0.7740087921584478,1.829107187281513,0,1,0,0,7,1,1,0.9494479351981466,0.6655727155793228,-0.8765921897666767,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
4080-OGPJL,0,0,0,0,-0.9924020376385531,1,0,0.21232140610229844,-0.7571070816340459,1,0,1,1,4,1,0,0.11894302905983299,-0.11139622725509875,-0.41147793602135996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1095-WGNGG,0,0,1,0,1.1657772395230555,1,1,1.2060760122016398,1.628633669063289,0,1,1,0,4,1,1,1.2204923685148212,0.3625589766098264,0.4513008890727056,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2636-SJDOU,1,0,0,0,1.2879383306831464,1,1,0.6493740171459885,1.3276586819847844,0,1,1,0,3,0,1,0.7318831666986446,0.44155108816033795,0.5761008361807934,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1131-QQZEB,1,1,1,0,1.5729808767233588,1,0,-1.3564149620545218,-0.23097439204086098,0,1,1,0,1,0,1,-1.1315195323876173,0.7875309514769575,-0.7368234628753931,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5716-EZXZN,0,0,1,1,1.3286586944031769,1,1,1.1396041321949948,1.8251586001599174,0,1,1,0,5,1,1,1.2503261091249185,0.5476176239567904,-0.08276593660564452,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
6837-BJYDQ,1,0,0,0,-1.1960038562387048,1,0,-1.5009913010689746,-0.9787132616538832,0,1,1,0,1,0,0,-1.4276243430696345,-0.7467757840289154,-1.0506267980893718,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2135-RXIHG,1,0,0,0,-1.2774445836787656,1,1,-0.6351950639824246,-0.9856398334761236,1,0,1,1,1,0,0,-1.1827553394821588,-2.5842152492016757,0.8285862783069832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6440-DKQGE,1,0,0,1,-0.0965540357978854,1,0,-0.00869759491979612,-0.15431885993166986,0,1,1,0,4,1,1,0.10679928709004484,0.44137630298637653,-0.6033668720372642,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
3466-BYAVD,1,0,1,1,-0.7073594915983407,1,1,0.1574821050968162,-0.5330964547077621,0,0,0,1,5,1,0,0.2607045130510245,0.43014392498037346,-0.7933321094464927,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
3780-YVMFA,0,0,1,1,-0.9924020376385531,1,1,0.12590796209365976,-0.7567982535910162,0,0,1,1,4,1,0,0.12148665068864017,0.11310963691486871,-0.4865021816817137,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3874-EQOEP,1,0,0,0,-1.0331224013585834,1,0,1.0049985751815391,-0.7165844305593455,1,0,1,1,3,1,0,0.7504425202259757,-0.2266518360996502,0.9620428691451122,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1679-JRFBR,0,0,1,1,1.5322605130033284,1,1,1.4420511862252297,2.493043361503797,0,1,1,0,6,1,1,1.7237174972398557,0.8809493124634447,-0.23545951351053046,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
9073-ZZIAY,1,0,1,1,1.2064976032430856,1,0,0.7091987091519689,1.2950993825910675,0,1,0,0,7,1,0,0.7780524947937664,0.41694974044487965,-0.9117598049199676,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
3077-RSNTJ,0,0,1,1,-1.0738427650786138,1,0,-1.4976677070686424,-0.9557055724481603,0,0,1,1,1,0,0,-1.3989502002693839,-0.4831535092362784,-1.0434129283143379,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6551-GNYDG,0,0,1,1,-0.748079855318371,1,1,0.5363718211346925,-0.49718416513257857,0,0,1,1,2,1,1,0.5841714249686366,0.34228120982817023,1.4261351580056325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9167-APMXZ,0,0,0,0,-0.4223169455581282,1,1,0.6443886261454905,-0.20196661514198722,0,0,1,1,2,1,1,0.661413788356217,0.28620637643053853,1.5824356697980355,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2749-CTKAJ,1,0,1,1,-0.4223169455581282,1,0,-1.4827115340671475,-0.8205271261848155,0,1,1,0,1,0,0,-1.3321615123903623,0.05645644627846686,-1.010950514326685,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
6371-NZYEG,1,0,1,1,-0.6666391278783103,1,0,-0.017006579920626735,-0.5540085250500681,0,1,1,0,4,1,0,0.040699945259428986,0.26121294103803583,-0.6105807418122983,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
7554-NEWDD,1,0,0,0,-0.9109613101984924,1,0,-1.2982520670487077,-0.8947782113875602,0,1,1,0,1,0,1,-1.181194480755391,-0.047871214028546924,-0.6105807418122983,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8992-VONJD,0,0,0,1,-0.7888002190384014,1,1,-0.29120308494803704,-0.6684734332844834,0,0,1,1,3,0,0,-0.14324466362786192,0.5062500905279488,-0.4446617369865164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0867-MKZVY,0,0,1,0,-0.5037576729981889,1,0,0.5862257311396761,-0.30326221325577307,1,0,1,1,2,0,0,0.5505800462747384,0.148742226585684,1.4982738557559725,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4482-EWFMI,0,0,0,0,-1.2367242199587352,1,1,0.16412929309748078,-0.9461319031142356,0,0,1,1,1,0,0,-0.4553703972729517,-1.6309103647335672,2.563521959202659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4648-YPBTM,1,0,0,0,0.8400143297628127,1,1,0.30372024111143525,0.7405324538932071,0,1,0,0,5,1,1,0.4679945351938629,0.6148744057969636,-0.6875286860793273,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2907-ILJBN,0,0,1,1,-0.8702409464784621,1,0,-1.4677553610656522,-0.9025871490470287,0,1,1,0,1,0,0,-1.2917676950024595,0.3176845885971563,-0.9784881003390318,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6345-FZOQH,1,0,1,0,1.4915401492832983,1,0,-1.491020519067978,-0.404248983326529,0,1,1,0,1,0,0,-1.2922193176181866,0.5296336373362276,-1.0289851887642698,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
3376-BMGFE,0,0,0,0,-1.1552834925186746,1,1,0.20401242110146783,-0.8853368969292195,1,0,1,1,1,0,1,-0.14359506048489123,-0.8275948762274519,2.650088396503067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5997-OPVFA,1,0,1,0,1.6137012404433893,1,1,0.8072447321617703,1.7535766716147878,0,1,0,0,7,1,1,0.872751023149891,0.42128375034563537,-0.8585575153290917,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3445-HXXGF,1,1,1,0,1.0436161483629645,0,1,-0.6468276429835875,0.16388432011871337,1,0,1,0,3,1,0,-0.459656984812055,0.6152792603847278,-0.8306037699508351,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1159-WFSGR,0,0,1,1,-0.6666391278783103,1,0,-1.4744025490663168,-0.8639836436682994,0,0,1,1,1,0,0,-1.310925013362277,0.1912640900903725,-0.9929158398890999,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
7654-YWJUF,1,0,1,0,0.43281069256250915,1,1,0.6477122201458225,0.5556768109939203,0,1,1,0,4,0,1,0.7013869602418403,0.37329293095086974,-0.03347115980957863,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1875-QIVME,0,0,1,0,-1.2367242199587352,1,1,1.3174164112127704,-0.8986606210713638,1,0,1,1,5,1,0,0.7176025481254852,-0.7942653112143185,0.045881407715795394,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6727-IOTLZ,1,0,1,0,-0.748079855318371,1,0,0.5712695581381809,-0.48441191963870184,0,1,0,0,6,1,0,0.647289578814891,0.41628693680854584,-0.7754691938130752,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0691-JVSYA,0,0,1,0,0.8400143297628127,1,1,1.0000131841810405,1.200222995943116,1,1,1,0,4,1,1,1.0990246676070705,0.5130656253709278,0.2723969186518623,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
5918-VUKWP,0,0,0,0,-0.015113308357824713,1,0,-1.4694171580658184,-0.7170035543320288,0,1,1,0,1,0,1,-1.2805443774909375,0.44126662312689047,-0.9820950352265488,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1744-JHKYS,0,0,1,0,0.06632741908223598,1,0,-1.33148800705203,-0.6615689206081734,0,0,1,1,1,0,0,-1.2002051029622296,0.03340845862656776,-0.6827194395626383,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2656-FMOKZ,0,1,0,0,-0.7073594915983407,1,1,0.32200000811326246,-0.5003165638547383,1,0,1,0,1,0,0,0.41257235083524346,0.41917891385018546,2.9061807735167733,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2070-FNEXE,0,1,0,0,-1.0331224013585834,1,0,0.3884718881199074,-0.7836001158968197,1,0,1,0,2,0,1,0.1294808900934623,-0.4808524783504064,1.2121236880129573,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947-SGKCL,0,0,1,1,-0.7073594915983407,1,1,1.3489905542159264,-0.31786536786189806,0,0,1,1,5,1,1,1.2578609688118758,0.18009469845547071,0.06872532867006943,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3712-PKXZA,1,0,1,0,1.1657772395230555,1,1,-1.4694171580658184,-0.45341881960606484,0,1,1,0,1,0,1,-1.2688135611102414,0.5547872561764884,-0.9820950352265488,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
6317-YPKDH,0,0,0,0,-1.2774445836787656,0,0,-1.156999322034587,-0.9925664052983643,1,0,1,1,1,0,1,-1.439479436732467,-2.5842152492016757,-0.3039912763733536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582-OIVSP,0,0,0,0,-1.2774445836787656,1,0,-0.6468276429835875,-0.9857942474976384,0,0,1,1,1,0,0,-1.1884784881469745,-2.5842152492016757,0.8033377340943642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9367-WXLCH,1,0,0,0,-0.9924020376385531,1,0,0.6560212051466532,-0.713429972691255,1,0,1,1,2,1,1,0.4786838022768259,-0.16919461265126834,1.5992680326064483,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
